sex,dataset,technology,description,annotation_method,unique_cell_type_count
Male,https://entity.api.hubmapconsortium.org/entities/4348d5cf6485b949381a1c3358ab3f23,OTHER,"Data/Assay Types: salmon_rnaseq_slideseq, ",azimuth,46
Male,https://entity.api.hubmapconsortium.org/entities/5137facf6f24b87d325b886ec8e5fb1f,OTHER,"Data/Assay Types: salmon_rnaseq_slideseq, ",azimuth,44
Male,https://entity.api.hubmapconsortium.org/entities/5c57b3574a103e4990c8ed54cd82c6e6,OTHER,"Data/Assay Types: salmon_rnaseq_slideseq, ",azimuth,43
Male,https://entity.api.hubmapconsortium.org/entities/f4b3c0e24e09e1e8c16f2e4e190a8cbb,OTHER,"Data/Assay Types: salmon_rnaseq_slideseq, ",azimuth,41
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#290B$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#292B$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#296C$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#298C$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#302C$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#356C$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#368C$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#390C$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_01$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_02$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_03$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_04$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_05$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_06$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_07$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#Donor_08$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#donor%201$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#donor%202$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#donor%203$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#lafy_donor_1$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#lafy_donor_2$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#lafy_donor_3$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#lafy_donor_4$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#lafy_donor_5$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#lafy_donor_6$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#NU_CZI01$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#NU_CZI02$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0001$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0005$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0006$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0007$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0008$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0009$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0010$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0012$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0014$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0015$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0017$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0019$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#THD0020$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD071$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD072$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD073$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD077$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD078$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD080$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD101$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD103$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD104$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD105$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD106$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD107$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD66$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD67$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD68$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD69$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD70$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD84$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD85$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD92$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD94$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD95$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/2f75d249-1bec-459b-bf2b-b86221097ced#VUHD98$lung%20parenchyma,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#A61$atrioventricular%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#A61$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH1$atrioventricular%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH1$interventricular%20septum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH1$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH2$atrioventricular%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH2$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH5$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH6$atrioventricular%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV1$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV10$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV13$atrioventricular%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV14$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV3$sinoatrial%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D3$heart%20right%20ventricle,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D3$interventricular%20septum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$apex%20of%20heart,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$heart%20left%20ventricle,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$heart%20right%20ventricle,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$interventricular%20septum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$left%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$right%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$apex%20of%20heart,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$heart%20left%20ventricle,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$heart%20right%20ventricle,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$left%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$right%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D7$heart%20left%20ventricle,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D7$right%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$left%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$right%20cardiac%20atrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#A13$endometrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#A30$endometrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#B44$endometrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#E1$endometrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#E2$endometrium,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S1$skin%20epidermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S2$dermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S2$skin%20epidermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S3$dermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S3$skin%20epidermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S4$dermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S4$skin%20epidermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S5$dermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f#S5$skin%20epidermis,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H02$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H04$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H06$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H07$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H10$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H11$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H13$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H14$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H16$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H18$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H21$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H22$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H23$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H25$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H30$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H37$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H38$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1056$small%20intestine,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1100A$small%20intestine,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1102$small%20intestine,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1127$small%20intestine,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1130$small%20intestine,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1143$small%20intestine,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#290b$caecum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#290b$mesenteric%20lymph%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#290b$sigmoid%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#290b$transverse%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#298c$caecum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#298c$mesenteric%20lymph%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#298c$sigmoid%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#298c$transverse%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#302c$caecum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#302c$mesenteric%20lymph%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#302c$sigmoid%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#302c$transverse%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#390c$caecum,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#390c$mesenteric%20lymph%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#390c$sigmoid%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#390c$transverse%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#417c$mesenteric%20lymph%20node,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#417c$sigmoid%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7681c7d7-0168-4892-a547-6f02a6430ace#417c$transverse%20colon,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F21$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F29$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F30$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F38$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F41$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F45$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F50$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#F51$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#pooled$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#RBG33494_CIMA-60_CIMA-58_F103$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#RBG33496_F107_CIMA-90_CIMA-100$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#RBG33500_F109_F94_F96$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#RBG33503_F96$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#RBG33507_F90_F103_F107$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#RBG33508_F90_F103_F107$liver,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/793fdaec-5067-428a-a9db-ecefe135c945#SB19PCW$bone%20marrow,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d#ICC_C_0001$blood,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d#ICC_C_0002$blood,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d#ICC_C_0003$blood,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d#ICC_C_0004$blood,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d#ICC_C_0005$blood,,,,0
,https://api.cellxgene.cziscience.com/dp/v1/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d#ICC-C-0134$blood,,,,0
