dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://entity.api.hubmapconsortium.org/entities/1b015d3b973ac6510bbb40f4112f0486,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-10,
https://entity.api.hubmapconsortium.org/entities/1b2337a2b37b65e93f6c65c0484ff0d7,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1b2dede6f4a92c4114ae0e581b5466ce,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-4,
https://entity.api.hubmapconsortium.org/entities/1b358830d3d9a1c99131de862b35b153,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1b5c7d45cb0e475b73f9280d092d34a5,Kidney,38,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1b5c7d45cb0e475b73f9280d092d34a5,Kidney,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1b83223cf1f4446c625adbfb375ab3fd,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ba282aca9d844cb4bb0d9c79119a6d2,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ba7c2a03fe16e7a7782350af2ba814f,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1c2b5297ef5c87e0b46cada2c9af62ae,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1c6cdd06aa4687a55d0ce95817c6e718,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1c9310ad74bdebc6983fb1bda3dcaa6e,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1d1a8376b558398588f92688314f23c5,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1dc16eb0270ff73291dd45b6a96aa3c0,Kidney,26,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1dc16eb0270ff73291dd45b6a96aa3c0,Kidney,26,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1dd9a68210ef57c390f90b06851877a4,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e002a7b641312095138750498a541de,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e259bab8974d0cc99756d8808997871,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e4f36238979459b6cb35f3a36bb299d,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e50a692876fd16d6a74833511f07587,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e56c595c3f0e1cf126a80e00fd31c54,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-1,
https://entity.api.hubmapconsortium.org/entities/1e6fd664bc0f5f979f5c42cd3b6f5d9e,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e766956a9c48e8e61ffb1ab28e8e4e4,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e8a703fcc5647eb26f5dc5a22780d6a,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e9014699d8452a281588dc4d2515d1a,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e995c94f5e0affd76af014834a3c3a0,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1e9b9d5ac57ac8bd4093f2503675a2cd,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ea521ac42f22d1ae67195acb01764ee,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ea6c0ac5ba60fe35bf63af8699b6fbe,Kidney,38,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1eadf62812799712d4b1232cc92b132f,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ec50f4908899d7d766c6c6f39d7d27b,Kidney,30,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ec50f4908899d7d766c6c6f39d7d27b,Kidney,30,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ecea90835e01feccb855a188d010116,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1ee73dc7326490f40486c3b7b62446bf,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1f15fa71c06e04fd568705fc8581ca8d,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/1f67636fb705eb0ba47d0edaa1bffb2c,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/204b51455c4229d13288067bd9f572b0,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/206d669d243f6dab04cc126a52cdab8d,Kidney,38,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/206d669d243f6dab04cc126a52cdab8d,Kidney,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2074c1378d66dd1431c2f0342e8716e9,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/209761f6e7f14b53b8662dd5c65b9b07,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/209bfe48d7c281491865556a5bd3fe02,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/20c61b52cee3d578aa21ee2ec2ed8dbd,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2100db577dfa010580c35518472e0e7f,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/210161700aabc72ea670483803908501,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2107df00633f703d39e1ec74c271a9e5,Kidney,38,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2107df00633f703d39e1ec74c271a9e5,Kidney,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/212f9434a0c25833a2d4f7348645a184,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21303d6f9244888a2cb117beab601384,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2130d5f91ce61d7157a42c0497b06de8,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/214e07beb37bb537099f626f0582919b,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2192b4d95d164631d8c984dcde3ea635,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21a7f3d62e0e6296fb728f65df1c37d5,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21b8a7d96484530225d87b7487d198a5,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21cfe0f6c3368b06237716a6b48f5825,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21d48c9fb3df2bc4c00c1cfcdc58ec48,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21db4ec11c23c386ba10b91f2752f0a5,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/21fe1cf97052ee3d986b5ccb4e8efe86,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2202447d484a62ab7b982a1c4e3a26e4,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/223ce3515c5f6521b64ef25a66789a51,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/224c2d93f0c57f7248133188eea60f1b,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/225280788b0c66d095d05c4e36a89b81,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/227f4450f80d5c058f2f223adc806fb0,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/22ebd9b5ff8749e92bde507d921b5fc0,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/22ee51c5d4b96b54fce03a702db6c070,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2333ac18c566d51749e00cc0d3f9d4dc,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/233734120eed95231140c5dfd22622d7,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/23f1637a0a90fdd2a8feece44d00c22e,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/23f3245f31fcbd011b3efc0bc5f98fc4,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/242928390eea3978f3c4592165de7290,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/24c896083333c12d8f19bd59e855e9b7,Kidney,28,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/24c896083333c12d8f19bd59e855e9b7,Kidney,28,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/24e1907a38df7cf8a2b54bbb812a38d9,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/24f208969655ba4ede761fb2be1eb400,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/254801a318687281ba3e473569d89a45,Kidney,44,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/254801a318687281ba3e473569d89a45,Kidney,44,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2553283ad2c4dfe0033ba752fe204551,Kidney,43,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2553283ad2c4dfe0033ba752fe204551,Kidney,43,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2559aaa54e246c44931642554b07339d,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/25af9808426a36f87cd3450b8eb83684,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/25b33c1ff815346d8f41539c93765133,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/25cf11d0d57bb87f57b03f4cb0c70647,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2639e9e8488edddde275491cdbaae662,Kidney,44,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2639e9e8488edddde275491cdbaae662,Kidney,44,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/26840afe322c689a9f5147b16fc7ab20,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/26cb33b928a897daa41efbad98b872a9,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/26cd3613ea53ec29b994ee1c7c57c827,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/26dc619ecea3f40441064f18e1a8b879,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-5,
https://entity.api.hubmapconsortium.org/entities/26f9e3e77f72e9a9f95921cf10811108,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2715eaa4e4a08f2df38ada0067872230,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/271efc13304fbec50b1fe3c111ceea3e,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2746ce8d450265ace2c6aee762c8dfda,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-3,
https://entity.api.hubmapconsortium.org/entities/2758f0523316876db1e63fc1d2c51d1b,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/275c81f5f8b4f53f925f9742cb440efa,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/27dd55b5e1721c64dc359e704de8f852,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/27fd8c958f4478ab60df2555174c6e92,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/28481bdc81b2fac9c645ec95fc0e1824,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2851b49e5aeff190c50944e87d7b6204,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/28687e59cdd630538e63232d94ef0873,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/287af0ff8ff381ebe942ac28d11ec1ef,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/28a11ef14a8fcc71f16944894811b043,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/28d7789ef980031fb7278646fe43ffe1,Kidney,44,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/28d7789ef980031fb7278646fe43ffe1,Kidney,44,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/28fdde3858acb649a2d7f53764eaa281,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/29030bd1d340fece52eca13654bc6de2,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2919211030df5bb30ea3ed543044584c,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/291d894944426a502401a3cdb6d44587,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/29596bee3f70b2bfc89d184fe38a3daa,Kidney,42,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/29596bee3f70b2bfc89d184fe38a3daa,Kidney,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/295eeca27545a297c3947690d8e5f4d9,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/29a10b1a8e2a79a4bb03959caaa397c6,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/29d2640400f95035a46f79f5080cdc01,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/29eb60151558dfdfe03576e29401f6ae,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2a16bf7bdcea594a8f7263dfc798a5aa,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2a305a30f98deb4a3a6717f24edcbef9,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2a590db3d7ab1e1512816b165d95cdcf,Kidney,44,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2a590db3d7ab1e1512816b165d95cdcf,Kidney,44,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2bbd5b4c052926141c21965775473eda,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2bc6713576dda7c7e6378aec38df437d,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2bca29d0a69634ff77027bba05c6f062,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2bd350c08997ecfec9c22f453cf4e6af,Kidney,39,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2bd350c08997ecfec9c22f453cf4e6af,Kidney,39,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c00130ea77e93aaaf7362b566bc454e,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c84a86ab51ec3a1168d8ba573d32c0a,Kidney,40,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c84a86ab51ec3a1168d8ba573d32c0a,Kidney,40,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cb0acc0875f9da31aff4e61c6c9be26,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cc5a31c10730dba1816a5d84d47247a,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cd4eabca0b653af7f3b79534b2d641f,Kidney,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cd4eabca0b653af7f3b79534b2d641f,Kidney,41,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d2356cf5b4eb114d958c31346c3dd2f,Kidney,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d2356cf5b4eb114d958c31346c3dd2f,Kidney,41,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d23573c0053a7b39e8d308429e8d000,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d27debfce3d25040af54fb77b25427b,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-3,
https://entity.api.hubmapconsortium.org/entities/2d42baabfc9790ee255fc94b7e7cf970,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d6c51fbd0916109550a708d485903b7,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8b8b5f4cf8b1f955b1b823ae9a9441,Kidney,38,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8b8b5f4cf8b1f955b1b823ae9a9441,Kidney,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8ff1210e02e4171ac04980c361cc37,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,Kidney,14,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc0514607ae08af7004d9cb8c9640c9,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc7e20719c3fc4cf782c2dd6d7023b6,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2de084b9bb2dc06c89ad437824764839,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e3fc1d75031ab74e6293d3ea9cfabfb,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e4ae8b2f845f62e77cea46ef074981c,Kidney,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e4ae8b2f845f62e77cea46ef074981c,Kidney,42,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e50acd14e87deb89b8c1577b6f287bc,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e705d72179dc2d8eb61b3451bdcd9a2,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eb908ecc99a44abe2310a8e558ff2af,Kidney,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ece1b8974483e14046fad953b35fedd,Kidney,,false,false,true,false,true,HuBMAP,,,
