dataset,technology,description,annotation_method,ct_cnt
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL1613$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL1614$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL1777$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL1786$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2100$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2102$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2103$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2104$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2105$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2106$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2107$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2108$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2109$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2110$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2121$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2122$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2123$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2124$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2125$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2126$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2127$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2128$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2129$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2130$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2131$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#RL2132$frontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#SM10-C23$cerebral%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#SM11-C22$cerebral%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#SM12-C20$cerebral%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#SM4-C20$cerebral%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#SM5-C19$cerebral%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bacccb91-066d-4453-b70e-59de0b4598cd#SM6-C19$cerebral%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#27-10039$kidney,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#28-10051$kidney,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.043$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.044$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.044$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.045$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.045$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.046$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H20.33.046$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H200.1023$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.001$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.001$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.002$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.002$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.003$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.003$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.004$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.004$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.005$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.005$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.006$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.006$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.007$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.007$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.008$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.008$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.009$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.010$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.011$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.011$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.012$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.012$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.013$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.013$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.014$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.014$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.015$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.015$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.016$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.016$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.017$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.017$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.018$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.018$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.019$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.019$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.020$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.020$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.021$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.021$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.022$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.022$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.023$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.023$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.025$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.025$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.026$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.026$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.027$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.027$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.028$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.028$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.029$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.029$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.030$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.030$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.031$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.031$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.032$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.032$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.033$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.033$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.034$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.034$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.035$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.035$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.036$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.036$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.037$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.037$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.038$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.038$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.039$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.040$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.040$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.041$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.041$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.042$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.042$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.043$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.043$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.044$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.044$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.045$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.045$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.046$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.046$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.047$dorsolateral%20prefrontal%20cortex,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1ca90a2d-2943-483d-b678-b809bf464c30#H21.33.047$middle%20temporal%20gyrus,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1d1c7275-476a-49e2-9022-ad1b1c793594#H1$peripheral%20region%20of%20retina,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1d1c7275-476a-49e2-9022-ad1b1c793594#H11$fovea%20centralis,,,,0
https://api.cellxgene.cziscience.com/dp/v1/collections/1d1c7275-476a-49e2-9022-ad1b1c793594#H3$fovea%20centralis,,,,0
https://entity.api.hubmapconsortium.org/entities/22684b9011fc5aea5cb3f89670a461e8,RNAseq,Dataset Type: RNAseq [Salmon],popv,6
https://entity.api.hubmapconsortium.org/entities/7199675050ce69bc8c4812005ff086f9,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,49
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,10x,"Data/Assay Types: 10x, ",azimuth,15
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",celltypist,51
https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,RNAseq,Dataset Type: RNAseq [Salmon],popv,29
https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,59
https://entity.api.hubmapconsortium.org/entities/7034950e109586361e73c1b9ddb81346,CODEX,Dataset Type: CODEX,spatial,25
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",celltypist,62
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",azimuth,19
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,43
https://entity.api.hubmapconsortium.org/entities/27db7c3986c56c8ce03e71779e7ce698,RNAseq,Dataset Type: RNAseq [Salmon],popv,13
https://entity.api.hubmapconsortium.org/entities/746688ea37608c8dbbcc1805adc0413c,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,RNAseq,Dataset Type: RNAseq [Salmon],popv,13
https://entity.api.hubmapconsortium.org/entities/43b15fb53db3518a5b1b0dcd4a63ddda,RNAseq,Dataset Type: RNAseq [Salmon],popv,13
https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,26
https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,45
https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,RNAseq,Dataset Type: RNAseq [Salmon],popv,30
https://entity.api.hubmapconsortium.org/entities/426940c89892024677d5d26bfbf157a0,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,29
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,51
https://entity.api.hubmapconsortium.org/entities/6e1db473492095ccc2f1393d7259b9c0,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,22
https://entity.api.hubmapconsortium.org/entities/39cca81a274a06be881734d01dcc7f66,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,28
https://entity.api.hubmapconsortium.org/entities/39cca81a274a06be881734d01dcc7f66,RNAseq,Dataset Type: RNAseq [Salmon],popv,30
https://entity.api.hubmapconsortium.org/entities/40b8449d2e4edbf2168dfadaefd0ffe4,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/6f98ad7345f59e9a0a60b6f706b373bb,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,5
https://entity.api.hubmapconsortium.org/entities/281adda9fffc6214e76cbc3855a88cd9,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,26
https://entity.api.hubmapconsortium.org/entities/5018361bf80fb257d39cea6f4425bbae,RNAseq,Dataset Type: RNAseq [Salmon],popv,28
